review,sentiment,source
room service is not that fine,negative,negation_aug
hotel service is not that fine,negative,negation_aug
customer service is not that fine,negative,negation_aug
the service is not that fine,negative,negation_aug
staff is not that fine,negative,negation_aug
the staff is not that fine,negative,negation_aug
room is not that fine,negative,negation_aug
the room is not that fine,negative,negation_aug
wifi is not that fine,negative,negation_aug
the wifi is not that fine,negative,negation_aug
service is not that okay,negative,negation_aug
staff service is not that okay,negative,negation_aug
room service is not that okay,negative,negation_aug
hotel service is not that okay,negative,negation_aug
customer service is not that okay,negative,negation_aug
the service is not that okay,negative,negation_aug
staff is not that okay,negative,negation_aug
the staff is not that okay,negative,negation_aug
room is not that okay,negative,negation_aug
the room is not that okay,negative,negation_aug
wifi is not that okay,negative,negation_aug
the wifi is not that okay,negative,negation_aug
service is not really good,negative,negation_aug
staff service is not really good,negative,negation_aug
room service is not really good,negative,negation_aug
hotel service is not really good,negative,negation_aug
customer service is not really good,negative,negation_aug
the service is not really good,negative,negation_aug
staff is not really good,negative,negation_aug
the staff is not really good,negative,negation_aug
room is not really good,negative,negation_aug
the room is not really good,negative,negation_aug
wifi is not really good,negative,negation_aug
the wifi is not really good,negative,negation_aug
service is not really great,negative,negation_aug
staff service is not really great,negative,negation_aug
room service is not really great,negative,negation_aug
hotel service is not really great,negative,negation_aug
customer service is not really great,negative,negation_aug
the service is not really great,negative,negation_aug
staff is not really great,negative,negation_aug
the staff is not really great,negative,negation_aug
room is not really great,negative,negation_aug
the room is not really great,negative,negation_aug
wifi is not really great,negative,negation_aug
the wifi is not really great,negative,negation_aug
service is not really nice,negative,negation_aug
staff service is not really nice,negative,negation_aug
room service is not really nice,negative,negation_aug
hotel service is not really nice,negative,negation_aug
customer service is not really nice,negative,negation_aug
the service is not really nice,negative,negation_aug
staff is not really nice,negative,negation_aug
the staff is not really nice,negative,negation_aug
room is not really nice,negative,negation_aug
the room is not really nice,negative,negation_aug
wifi is not really nice,negative,negation_aug
the wifi is not really nice,negative,negation_aug
service is not really clean,negative,negation_aug
staff service is not really clean,negative,negation_aug
room service is not really clean,negative,negation_aug
hotel service is not really clean,negative,negation_aug
customer service is not really clean,negative,negation_aug
the service is not really clean,negative,negation_aug
staff is not really clean,negative,negation_aug
the staff is not really clean,negative,negation_aug
room is not really clean,negative,negation_aug
the room is not really clean,negative,negation_aug
wifi is not really clean,negative,negation_aug
the wifi is not really clean,negative,negation_aug
service is not really helpful,negative,negation_aug
staff service is not really helpful,negative,negation_aug
room service is not really helpful,negative,negation_aug
hotel service is not really helpful,negative,negation_aug
customer service is not really helpful,negative,negation_aug
the service is not really helpful,negative,negation_aug
staff is not really helpful,negative,negation_aug
the staff is not really helpful,negative,negation_aug
room is not really helpful,negative,negation_aug
the room is not really helpful,negative,negation_aug
wifi is not really helpful,negative,negation_aug
the wifi is not really helpful,negative,negation_aug
service is not really friendly,negative,negation_aug
staff service is not really friendly,negative,negation_aug
room service is not really friendly,negative,negation_aug
hotel service is not really friendly,negative,negation_aug
customer service is not really friendly,negative,negation_aug
the service is not really friendly,negative,negation_aug
staff is not really friendly,negative,negation_aug
the staff is not really friendly,negative,negation_aug
room is not really friendly,negative,negation_aug
the room is not really friendly,negative,negation_aug
wifi is not really friendly,negative,negation_aug
the wifi is not really friendly,negative,negation_aug
service is not really comfortable,negative,negation_aug
staff service is not really comfortable,negative,negation_aug
room service is not really comfortable,negative,negation_aug
hotel service is not really comfortable,negative,negation_aug
customer service is not really comfortable,negative,negation_aug
the service is not really comfortable,negative,negation_aug
staff is not really comfortable,negative,negation_aug
the staff is not really comfortable,negative,negation_aug
room is not really comfortable,negative,negation_aug
the room is not really comfortable,negative,negation_aug
wifi is not really comfortable,negative,negation_aug
the wifi is not really comfortable,negative,negation_aug
service is not really excellent,negative,negation_aug
staff service is not really excellent,negative,negation_aug
room service is not really excellent,negative,negation_aug
hotel service is not really excellent,negative,negation_aug
