review,sentiment,source
albert in reception was friendly and great in providing us with lots of information and answered all our questions when we checked in.,positive,hrast
alberto and his wife are the most wonderful hosts i could have asked for.,positive,hrast
all cold including the cappuccino and the man serving it was very surly.,negative,hrast
all corridor and room doors slam extremely loud.,negative,hrast
all doors only work with 4-digit door codes that are not changed regularly.,negative,hrast
all experienced the wrath of the banshee in the reception.,negative,hrast
"all facilities were clean and modern, room was spacious.",positive,hrast
all facilities were seasonal.,neutral,hrast
all functions and necessities were included.,positive,hrast
all good but we had to call reception in the middle of the night because there was a car parked in front of the hotel door with the music at full volume which must have woken everyone up and we were surprised that no one from reception came out to tell them nothing.,negative,hrast
all good there is a smell in the bathroom sometimes but nothing disturbing it often happens in the establishments in the center.,neutral,hrast
all good value for money.,positive,hrast
"all good, and the staff were helpfull and amazing !! would be back.",positive,hrast
all in a very small cubicle with a flush shower.,neutral,hrast
"all in all, the value for money is okay and the accommodation highly recommended.",positive,hrast
"all in all, we had a very good experience and we would go to this hotel again!",positive,hrast
all its worth is the location and mr massimiliano in the lobby.,negative,hrast
"all major attractions were within walking distance, we only needed the car again for the onward journey.",positive,hrast
all male staff were polite and trained.,positive,hrast
all night working chek-in.,positive,hrast
"all of the staff were friendly, polite and helpful.",positive,hrast
"all of the staff were very helpful, attentive and friendly.",positive,hrast
all reception staff so helpful and friendly.,positive,hrast
all sights and concert venues within walking distance.,positive,hrast
all sights are easily accessible on foot.,positive,hrast
all sights are within a 30-minute walk.,positive,hrast
"all staff is new, check in and out takes very long time.",negative,hrast
all staff lovely and friendly and so helpful especially checking us in a little earlier than the 3pm time and booking our return taxi to the airport.,positive,hrast
all staff very rude!!,negative,hrast
all the air conditioners of all the other rooms and the water heating system are installed on the balcony.,neutral,hrast
"all the areas of the facility are well kept and sparkling clean, and have been adapted to ensure covid safety measures are respected.",positive,hrast
"all the facilities, room very spacious and clean, super staff, great breakfast.",positive,hrast
"all the food outlets are of exceptional standards, especially the thai blue elephant restaurant.",positive,hrast
"all the good impression about the hotel was spoiled by the cleaner, who on the last day screamed us out of the room, despite the fact that we agreed with the owner on a later check-out.",negative,hrast
all the old town attractions are within easy walking distance,positive,hrast
all the other staff we dealt with were friendly too.,positive,hrast
all the staff are very friendly and of extraordinary treatment.,positive,hrast
all the staff is very kind and gentle.,positive,hrast
all the staff that assisted us were very polite and we were delighted!,positive,hrast
all the staff very attentive.,positive,hrast
all the staff very friendly.,positive,hrast
all the staff was very pleasant and helpful.,positive,hrast
all the staff were extremely friendly.,positive,hrast
all the staff were so kind and helpful!,positive,hrast
"all the stainless steel was stained, a good clean would lift the feel a lot.",negative,hrast
all things is made to make extra money like internet toiletry items parking system.,negative,hrast
"all this was very easy given the perfect location of the property: centrally located, a few meters from restaurants, eateries, bars, shops and metro.",positive,hrast
"all very good : the staff, the comfort, the location.",positive,hrast
all was well done including luggage held for me plus a very good breakfast.,positive,hrast
"all with codes, so no keys and such.",neutral,hrast
all within a few minutes walking.,positive,hrast
all you can eat buffet breakfast well worth 9 euros.,positive,hrast
all you got for breakfast was a croissant and a drink.,negative,hrast
all-in-all not worth the price and a disappointment considering the grade and reviews on here.,negative,hrast
"almost completely empty parking space, because in the last time it's parking payable.",negative,hrast
almost everything within walking distance.,positive,hrast
"almost hidden in an old building, the hotel is located by a red tag on the outside.",negative,hrast
"almost too bad to get up in the morning, because you sleep excellently.",positive,hrast
already deteriorated accommodation with furniture materials.,negative,hrast
alright just for sleeping in but not really comfortable for hanging out after a long day of sightseeing.,negative,hrast
"also - the website mentions facilities - coffee and snacks supposed to be available on site, and several ""genuine"" reviews mention breakfast.",neutral,hrast
also a big plus is the location of the hotel.,positive,hrast
also a convenient coffee machine at the reception where you can pay by card.,positive,hrast
also a sauna would have been nice to go to on a rainy day.,neutral,hrast
also ability to borrow bikes.,positive,hrast
also appreciated the availability of drinks/snacks from reception.,positive,hrast
also at night with other guest entering their rooms can be a bit noisy.,negative,hrast
"also at the time of check in, they gave the twin room i booked to someone else.",negative,hrast
"also back of the building room are quite from street noise, but boy can you hear everyone on the floor.",negative,hrast
also check in office located too far from apartments.,negative,hrast
also close enough to walk to the marina.,positive,hrast
also close to a supermarket.,positive,hrast
also close to the beach so you can go take a swim.,positive,hrast
also didn’t include a fridge as stated in our booking.,negative,hrast
"also doesn’t have air-condition, but it gets very noisy at night with an open window to the street.",negative,hrast
"also during my second night at the hotel, the fire alarm went off around 3am so that was not a good experience in general.",negative,hrast
